time,CellVoltages.MinVoltage,ControlsOut.TS_current
12.433,,-57.652004
12.437,,-56.239002
12.44,,-55.33
12.445,,-54.475002
12.448,,-53.837
12.453,,-52.693
12.457,,-51.816
12.461,,-51.701004
12.465,,-51.649002
12.469,,-51.649002
12.473,,-51.384003
12.477,,-50.74
12.48,,-49.407
12.485,,-49.554
12.488,,-50.233
12.494,,-50.505
12.497,,-50.375004
12.5,,-50.284004
12.505,,-50.629
12.508,,-50.692
12.513,,-50.692
12.517,,-50.744003
12.52,,-50.639004
12.525,,-50.538002
12.528,,-49.897003
12.533,,-50.099003
12.5364,3.9699,
12.537,,-50.099003
12.541,,-50.099003
12.545,,-50.091003
12.548,,-50.264004
12.553,,-50.616
12.557,,-50.616
12.561,,-50.535004
12.565,,-50.247
12.568,,-50.062004
12.573,,-49.595
12.577,,-49.619003
12.581,,-49.910004
12.585,,-49.846
12.589,,-49.846
12.594,,-50.175003
12.597,,-50.248
12.6,,-50.248
12.605,,-49.896004
12.609,,-48.02
12.613,,-45.760002
12.616,,-43.878002
12.621,,-40.772003
12.625,,-37.777
12.628,,-35.884003
12.633,,-33.905003
12.637,,-31.999002
12.64,,-31.999002
12.645,,-31.036001
12.648,,-30.792002
12.653,,-30.672
12.657,,-29.696001
12.661,,-29.601002
12.665,,-28.919
12.668,,-29.257002
12.673,,-29.361002
12.677,,-30.036001
12.68,,-30.907001
12.685,,-31.497002
12.688,,-32.301003
12.694,,-32.463
12.697,,-32.656002
12.701,,-32.896
12.705,,-32.684002
12.708,,-32.684002
12.713,,-32.684002
12.717,,-30.754002
12.72,,-29.219002
12.725,,-27.615002
12.729,,-26.330002
12.733,,-24.774002
12.7364,3.9627,
12.737,,-23.269001
12.741,,-23.269001
12.745,,-21.547
12.748,,-20.875002
12.753,,-20.915
12.757,,-21.255001
12.761,,-21.547
12.765,,-21.756
12.768,,-22.089
12.773,,-22.276001
12.777,,-21.585001
12.78,,-21.018002
12.785,,-20.436
12.788,,-20.019001
12.794,,-20.019001
12.797,,-19.734001
12.801,,-19.86
12.805,,-19.52
12.808,,-18.957
12.813,,-18.982
12.817,,-19.192001
12.821,,-19.587002
12.825,,-19.996
12.828,,-20.237001
12.833,,-20.237001
12.837,,-20.202002
12.841,,-19.775002
12.845,,-19.775002
12.848,,-19.477001
12.853,,-19.008001
12.857,,-18.61
12.86,,-18.615002
12.865,,-18.851002
12.869,,-18.287
12.873,,-18.004002
12.877,,-18.421001
12.88,,-18.898
12.885,,-19.069
12.888,,-19.035002
12.894,,-18.971
12.897,,-18.968
12.9,,-18.681002
12.905,,-18.681002
12.909,,-18.027
12.913,,-18.027
12.917,,-17.532001
12.921,,-17.458
12.925,,-17.324001
12.928,,-17.28
12.933,,-17.376001
12.937,,-17.886002
12.9383,3.9434,
12.94,,-17.886002
12.945,,-18.26
12.949,,-18.35
12.953,,-18.470001
12.957,,-18.470001
12.961,,-18.160002
12.964,,-17.970001
12.968,,-16.970001
12.973,,-16.223001
12.977,,-15.753001
12.98,,-15.017001
12.985,,-13.994
12.989,,-13.507001
12.994,,-12.926001
12.997,,-12.926001
13.0,,-12.951
13.005,,-12.951
13.008,,-12.872001
13.013,,-12.959001
13.017,,-12.959001
13.02,,-12.828001
13.025,,-12.554001
13.028,,-12.567
13.033,,-12.574
13.037,,-12.225
13.04,,-12.139001
13.045,,-12.139001
13.048,,-12.078001
13.053,,-12.063001
13.057,,-11.892
13.06,,-12.568001
13.065,,-13.598001
13.068,,-13.882001
13.073,,-14.669001
13.077,,-15.497001
13.08,,-16.027
13.085,,-16.247002
13.088,,-15.997001
13.093,,-16.361
13.097,,-16.747002
13.1,,-17.361
13.105,,-17.361
13.108,,-16.981
13.113,,-16.981
13.117,,-17.057001
13.12,,-16.445002
13.125,,-16.021
13.129,,-15.840001
13.132,,-15.196001
13.1364,3.9307,
13.137,,-15.196001
13.141,,-15.196001
13.145,,-14.7630005
13.148,,-15.136001
13.153,,-15.357
13.157,,-15.502001
13.161,,-15.148001
13.165,,-15.225
13.168,,-14.716001
13.173,,-13.944
13.176,,-12.709001
13.18,,-11.758
13.185,,-11.758
13.188,,-9.365001
13.194,,-8.502001
13.197,,-8.502001
13.201,,-7.4160004
13.205,,-5.9210005
13.208,,-5.104
13.213,,-4.519
13.217,,-3.673
13.221,,-3.0530002
13.225,,-2.713
13.228,,-2.713
13.233,,-1.595
13.237,,-0.841
13.241,,-0.36800003
13.245,,0.001
13.248,,1.371
13.253,,2.092
13.257,,2.3850002
13.26,,2.2640002
13.265,,2.21
13.268,,2.127
13.273,,2.127
13.277,,2.072
13.28,,2.0010002
13.285,,1.866
13.288,,1.9240001
13.294,,1.8370001
13.297,,1.7650001
13.3,,1.7650001
13.305,,1.8320001
13.308,,1.8320001
13.313,,1.8320001
13.317,,1.6750001
13.321,,1.6370001
13.325,,1.608
13.328,,1.608
13.333,,1.5270001
13.337,,1.493
13.3375,3.9139,
13.34,,1.493
13.345,,1.5120001
13.349,,1.468
13.353,,1.455
13.357,,1.4640001
13.361,,1.3770001
13.365,,1.3180001
13.369,,1.3620001
13.373,,1.3520001
13.377,,1.289
13.38,,1.3010001
13.384,,1.243
13.388,,1.2270001
13.394,,1.2270001
13.397,,1.215
13.4,,1.176
13.405,,1.125
13.408,,1.065
13.413,,1.1090001
13.417,,1.1120001
13.4205,,0.99500006
13.4255,,1.0150001
13.4295,,1.036
13.4335,,1.036
13.4375,,0.933
13.4405,,0.96000004
13.4455,,0.91200006
13.4485,,0.89100003
13.4535,,0.90300006
13.4575,,0.882
13.4605,,1.2620001
13.4655,,1.2620001
13.4685,,1.9640001
13.4735,,2.733
13.4775,,3.4210002
13.4805,,4.2400002
13.4855,,5.109
13.4885,,6.643
13.4945,,7.8830004
13.4975,,9.740001
13.5005,,11.244
13.5055,,11.244
13.5085,,13.012001
13.5135,,13.012001
13.5175,,17.415
13.5205,,18.956001
13.5255,,20.145
13.5285,,21.104
13.5335,,21.608002
13.5375,,21.608002
13.5379,3.8934,
13.5405,,21.608002
13.5455,,21.658
13.5485,,21.564001
13.5535,,21.763
13.5575,,21.914001
13.5605,,22.316002
13.5655,,23.142
13.5695,,23.142
13.5735,,24.281002
13.5775,,25.541
13.5805,,26.749
13.5855,,28.534002
13.5885,,30.261002
13.5945,,31.380001
13.5975,,32.395
13.6005,,32.395
13.6055,,33.346
13.6095,,33.758003
13.6135,,33.918003
13.6175,,33.920002
13.6205,,34.007
13.6255,,33.617
13.6285,,33.496002
13.6335,,33.66
13.6375,,33.422
13.6405,,33.552002
13.6455,,33.898003
13.6495,,34.521
13.6535,,34.9
13.6575,,35.273003
13.6605,,35.682003
13.6655,,35.941
13.6685,,36.190002
13.6735,,36.465
13.6775,,36.465
13.6805,,36.425003
13.6855,,36.624
13.6895,,36.938004
13.6945,,37.100002
13.6975,,37.561
13.7005,,38.367
13.7045,,39.505
13.7085,,39.505
13.7135,,39.505
13.7175,,41.409
13.7205,,41.570004
13.7255,,41.570004
13.7295,,41.603
13.7335,,41.379
13.7375,,41.327003
13.7376,3.8896,
13.7405,,41.327003
13.7455,,41.361
13.7485,,41.998
13.7535,,42.38
13.7575,,42.828003
13.7605,,43.107002
13.7655,,42.769
13.7695,,42.722
13.7735,,42.525
13.7775,,42.182003
13.7805,,41.695004
13.7855,,41.626003
13.7885,,41.542004
13.7935,,41.412003
13.7975,,41.412003
13.8005,,41.829002
13.8055,,41.926003
13.8095,,42.287003
13.8135,,42.218002
13.8175,,42.639004
13.8205,,43.364002
13.8255,,44.04
13.8285,,44.618004
13.8335,,44.845
13.8375,,45.085003
13.8415,,45.085003
13.8455,,45.305
13.8495,,45.56
13.8535,,46.004
13.8575,,46.184002
13.8605,,45.978
13.8655,,44.960003
13.8695,,43.234
13.8735,,43.31
13.8775,,43.31
13.8815,,43.018
13.8855,,43.018
13.8885,,42.202003
13.8945,,42.02
13.8975,,43.364002
13.9005,,44.923
13.9055,,44.845
13.9095,,44.138
13.9125,,44.138
13.9175,,42.972004
13.9215,,43.479004
13.9255,,45.067
13.9285,,45.067
13.9335,,46.685
13.9375,,46.685
13.9377,3.8597,
13.9405,,46.685
13.9455,,47.747
13.9495,,49.057003
13.9535,,49.057003
13.9575,,50.159004
13.9605,,50.620003
13.9655,,50.666004
13.9685,,50.731003
13.9735,,51.134003
13.9775,,51.028004
13.9805,,51.031002
13.9855,,51.031002
13.9895,,52.415
13.9945,,53.939003
13.9975,,55.398003
14.0005,,55.002003
14.0055,,55.161003
14.0085,,55.069004
14.0135,,54.676003
14.0175,,54.465004
14.0205,,55.482002
14.0255,,55.482002
14.0285,,54.914
14.0325,,48.714
14.0375,,48.026
14.0405,,50.832
14.0455,,50.656002
14.0485,,48.759003
14.0535,,47.017002
14.0575,,45.393
14.0605,,44.599003
14.0655,,44.599003
14.0685,,43.554
14.0735,,43.469
14.0775,,44.070004
14.0805,,44.194
14.0855,,44.04
14.0895,,40.387
14.0945,,35.867
14.0975,,35.867
14.1005,,31.475002
14.1045,,27.430002
14.1085,,22.35
14.1125,,22.35
14.1175,,16.029001
14.1205,,14.036
14.1255,,12.812
14.1295,,12.502001
14.1335,,13.064001
14.1375,,13.064001
14.1378,3.8567,
14.1405,,13.064001
14.1455,,15.181001
14.1485,,16.133001
14.1535,,17.749
14.1575,,19.708
14.1605,,21.703001
14.1655,,23.733002
14.1695,,25.128
14.1735,,25.128
14.1775,,25.842001
14.1805,,25.640001
14.1845,,25.708002
14.1885,,25.148
14.1945,,24.242
14.1975,,24.242
14.2005,,23.811
14.2055,,23.285002
14.2095,,22.983002
14.2135,,22.894001
14.2175,,22.865002
14.2205,,23.060001
14.2245,,22.914001
14.2285,,23.993002
14.2335,,24.668001
14.2375,,25.791
14.2405,,27.026001
14.2455,,27.026001
14.2495,,27.818
14.2535,,28.872002
14.2575,,29.553001
14.2605,,29.972002
14.2655,,30.652002
14.2685,,31.557001
14.2735,,31.961002
14.2775,,32.262
14.2805,,33.419003
14.2855,,34.317
14.2895,,35.134003
14.2945,,36.143
14.2975,,37.619003
14.3005,,38.968002
14.3055,,40.561
14.3085,,40.561
14.3135,,40.561
14.3175,,44.684002
14.3205,,45.792004
14.3255,,46.737003
14.3285,,47.86
14.3335,,48.181004
14.3375,,48.395
14.3377,3.8545,
14.3405,,48.395
14.3455,,48.535004
14.3495,,46.594
14.3535,,46.594
14.3575,,46.120003
14.3605,,46.463
14.3655,,47.617
14.3685,,48.317
14.3735,,48.998
14.3775,,48.503002
14.3805,,48.699
14.3855,,48.699
14.3895,,49.221
14.3935,,49.315002
14.3975,,49.541004
14.4005,,49.192
14.4055,,48.776
14.4085,,49.475002
14.4135,,49.113003
14.4175,,49.041004
14.4225,,48.980003
14.4265,,49.046
14.4305,,49.370003
14.4335,,49.123
14.4385,,48.849003
14.4415,,48.449
14.4465,,48.398003
14.4505,,48.606003
14.4545,,49.099003
14.4585,,49.099003
14.4615,,50.74
14.4665,,50.74
14.4705,,51.255
14.4745,,52.237003
14.4785,,52.237003
14.4815,,51.170002
14.4865,,52.268
14.4895,,52.032
14.4955,,52.032
14.4985,,51.817
14.5025,,51.646004
14.5065,,51.399002
14.5095,,51.305004
14.5135,,51.305004
14.5185,,50.243004
14.5215,,49.791004
14.5265,,49.186
14.5295,,47.542004
14.5345,,47.542004
14.5377,3.8423,
14.5385,,46.618004
14.5415,,46.618004
14.5465,,45.754
14.5505,,44.796
14.5545,,45.404003
14.5585,,45.404003
14.5615,,45.566
14.5665,,46.082
14.5695,,46.923
14.5745,,47.513
14.5785,,48.367
14.5815,,48.998
14.5865,,49.754
14.5895,,50.428
14.5955,,50.428
14.5985,,51.338
14.6015,,51.874004
14.6065,,52.340004
14.6105,,52.383003
14.6145,,52.593002
14.6185,,52.476
14.6225,,52.250004
14.6265,,51.846
14.6305,,51.808002
14.6345,,51.372
14.6385,,51.561
14.6415,,51.341003
14.6465,,51.341003
14.6505,,51.72
14.6545,,51.514004
14.6585,,51.714
14.6615,,52.901
14.6665,,52.901
14.6695,,53.646004
14.6745,,54.067
14.6785,,54.241
14.6815,,54.681004
14.6865,,54.434002
14.6905,,54.13
14.6955,,54.124004
14.6985,,53.191
14.7015,,52.505
14.7065,,52.525
14.7095,,52.525
14.7145,,52.525
14.7185,,54.137
14.7215,,56.008003
14.7265,,58.386
14.7305,,55.703003
14.7345,,54.734
14.7375,3.84,
14.7385,,54.734
14.7415,,54.734
14.7465,,63.399002
14.7495,,64.452
14.7545,,63.526005
14.7585,,63.526005
14.7615,,61.710003
14.7665,,62.105003
14.7705,,64.525
14.7745,,69.373
14.7785,,72.125
14.7815,,71.094
14.7865,,70.358
14.7895,,70.358
14.7955,,71.824005
14.7985,,72.301
14.8015,,70.44601
14.8065,,68.025
14.8095,,68.136
14.8145,,68.824005
14.8185,,68.824005
14.8225,,69.574005
14.8265,,70.985
14.8295,,71.445
14.8345,,72.226006
14.8385,,70.985
14.8415,,70.385
14.8465,,69.921005
14.8495,,70.471
14.8545,,70.471
14.8585,,71.461006
14.8615,,72.541
14.8665,,72.846
14.8705,,72.565
14.8735,,71.637
14.8785,,69.715004
14.8815,,70.704
14.8865,,72.867004
14.8895,,74.108
14.8955,,73.594
14.8985,,74.607
14.9015,,76.786
14.9065,,76.786
14.9105,,78.451004
14.9135,,78.451004
14.9185,,80.72301
14.9215,,81.16901
14.9265,,81.768005
14.9295,,81.143005
14.9345,,82.222
14.9378,3.8089,
14.9385,,82.222
14.9415,,82.222
14.9465,,81.296005
14.9505,,81.296005
14.9545,,81.075005
14.9585,,80.731
14.9615,,81.55601
14.9665,,80.65501
14.9695,,79.463005
14.9745,,78.170006
14.9785,,74.143005
14.9815,,67.417
14.9865,,58.237003
14.9905,,58.237003
14.9955,,37.401
14.9985,,37.401
15.0015,,28.425001
15.0065,,13.077001
15.0095,,-14.218
15.0145,,-27.241001
15.0185,,-31.699001
15.0215,,-31.699001
15.0265,,-37.364002
15.0305,,-37.364002
15.0345,,-45.120003
15.0385,,-45.120003
15.0415,,-50.570004
15.0465,,-54.779003
15.0495,,-58.116
15.0545,,-61.058002
15.0585,,-65.531006
15.0625,,-66.498
15.0665,,-66.23801
15.0695,,-61.542004
15.0745,,-56.621002
15.0785,,-52.574
15.0815,,-49.121002
15.0865,,-47.915
15.0905,,-48.793003
15.0955,,-50.043003
15.0985,,-50.808002
15.1015,,-51.355003
15.1065,,-51.355003
15.1095,,-53.036003
15.1145,,-53.036003
15.1185,,-57.390003
15.1215,,-57.513004
15.1265,,-57.513004
15.1305,,-56.884003
15.1335,,-55.016003
15.1378,3.7996,
15.1385,,-52.955
15.1415,,-52.955
15.1465,,-49.093002
15.1495,,-45.399002
15.1545,,-44.435
15.1585,,-44.435
15.1615,,-44.251003
15.1665,,-45.278004
15.1705,,-47.045002
15.1745,,-48.243004
15.1785,,-48.264004
15.1815,,-47.829002
15.1865,,-47.572002
15.1895,,-46.260002
15.1955,,-46.260002
15.1985,,-45.241
15.2015,,-43.082
15.2065,,-42.471
15.2095,,-41.128002
15.2135,,-38.869003
15.2185,,-36.804
15.2215,,-34.996002
15.2265,,-33.161003
15.2295,,-29.879002
15.2345,,-26.587002
15.2385,,-23.281002
15.2415,,-20.496
15.2465,,-16.165
15.2495,,-12.482
15.2545,,-9.295
15.2585,,-4.921
15.2615,,-2.4250002
15.2665,,0.409
15.2695,,3.5460002
15.2745,,3.5460002
15.2785,,8.681001
15.2815,,8.681001
15.2865,,10.428
15.2895,,13.8880005
15.2955,,16.266
15.2985,,20.061
15.3015,,22.921001
15.3065,,24.364
15.3095,,24.364
15.3145,,24.364
15.3185,,27.661001
15.3215,,27.570002
15.3265,,27.570002
15.3305,,27.510002
15.3345,,27.606
15.3378,3.875,
15.3385,,27.916002
15.3415,,27.916002
15.3465,,27.713001
15.3505,,28.172
15.3545,,28.045002
15.3585,,27.733002
15.3615,,27.733002
15.3655,,26.160002
15.3695,,26.160002
15.3745,,24.405
15.3785,,23.097002
15.3815,,21.607
15.3865,,18.981
15.3905,,15.648001
15.3955,,12.941001
15.3985,,9.937
15.4015,,7.971
15.4065,,7.971
15.4095,,5.8950005
15.4145,,5.044
15.4185,,3.874
15.4215,,3.2110002
15.4265,,3.173
15.4296,,3.242
15.4326,,3.2860003
15.4376,,2.969
15.4406,,2.2840002
15.4456,,2.2840002
15.4486,,0.684
15.4536,,-1.006
15.4576,,-3.5930002
15.4616,,-4.6610003
15.4656,,-5.894
15.4696,,-6.168
15.4726,,-7.28
15.4776,,-8.79
15.4806,,-9.854
15.4856,,-10.843
15.4886,,-12.003
15.4946,,-13.369
15.4976,,-16.011002
15.5006,,-16.234001
15.5056,,-15.578001
15.5086,,-15.578001
15.5126,,-15.578001
15.5176,,-15.376
15.5206,,-15.354001
15.5378,3.8708,
15.5406,,-15.198001
15.5456,,-15.129001
15.5496,,-15.155001
15.5536,,-15.008
15.5576,,-15.008
15.5606,,-16.521
15.5656,,-15.481001
15.5686,,-15.083001
15.5736,,-15.059001
15.5776,,-15.202001
15.5806,,-14.998001
15.5856,,-14.952001
15.5886,,-15.096001
15.5946,,-15.407001
15.5976,,-15.404
15.6006,,-15.404
15.6056,,-15.038001
15.6096,,-14.706
15.6126,,-14.811001
15.6176,,-14.517001
15.6206,,-14.793001
15.6256,,-14.647
15.6286,,-14.647
15.6336,,-14.323001
15.6376,,-14.323001
15.6406,,-13.14
15.6456,,-13.672001
15.6496,,-12.016001
15.6536,,-11.334001
15.6576,,-9.903001
15.6606,,-9.903001
15.6656,,-8.343
15.6686,,-9.012
15.6736,,-6.735
15.6776,,-5.689
15.6806,,-4.7850003
15.6846,,-4.559
15.6896,,-3.8320003
15.6946,,-3.8320003
15.6976,,-3.038
15.7016,,-3.1190002
15.7056,,-3.0690002
15.7086,,-3.1060002
15.7126,,-3.1060002
15.7176,,-2.7700002
15.7206,,-0.758
15.7256,,-0.758
15.7296,,0.14500001
15.7336,,1.399
15.7376,,0.81100005
15.7385,3.9107,
15.7406,,0.81100005
15.7456,,2.1590002
15.7486,,2.9580002
15.7526,,3.2370002
15.7576,,3.3580003
15.7606,,3.3580003
15.7656,,6.3440003
15.7686,,7.452
15.7736,,9.149
15.7776,,14.35
15.7806,,16.943
15.7856,,19.140001
15.7886,,24.875002
15.7946,,25.834002
15.7976,,25.834002
15.8006,,27.177002
15.8056,,30.793001
15.8086,,31.267002
15.8136,,31.035002
15.8176,,30.520002
15.8206,,29.851002
15.8256,,30.201002
15.8296,,30.442001
15.8336,,30.249
15.8366,,30.461002
15.8406,,30.695002
15.8456,,30.879002
15.8486,,31.142002
15.8536,,31.128002
15.8576,,31.023
15.8606,,30.750002
15.8656,,30.711002
15.8696,,30.517002
15.8726,,30.565
15.8776,,30.891
15.8806,,30.891
15.8856,,30.475002
15.8886,,30.684002
15.8946,,29.930002
15.8976,,29.356
15.9006,,28.455002
15.9056,,27.789001
15.9096,,27.789001
15.9126,,27.789001
15.9176,,23.975
15.9206,,22.487001
15.9256,,19.050001
15.9286,,18.836
15.9336,,18.003
15.9376,,18.003
15.9378,3.8801,
15.9426,,18.003
15.9456,,17.513
15.9496,,17.895
15.9526,,18.445002
15.9576,,19.544
15.9606,,21.006
15.9656,,22.078001
15.9686,,22.945002
15.9736,,23.272001
15.9776,,23.145
15.9806,,23.145
15.9856,,23.162
15.9896,,22.628
15.9926,,22.404001
15.9976,,21.712002
16.0006,,21.032001
16.0056,,20.34
16.0086,,18.808
16.0136,,17.924002
16.0176,,17.047
16.0206,,16.143002
16.0256,,14.944
16.0296,,14.475
16.0336,,14.247001
16.0376,,14.026001
16.0406,,14.026001
16.0456,,13.945001
16.0486,,14.141001
16.0536,,14.141001
16.0576,,14.041
16.0606,,14.148001
16.0656,,14.337001
16.0696,,14.313001
16.0736,,14.488001
16.0776,,14.492001
16.0806,,14.196001
16.0846,,14.237
16.0886,,14.037001
16.0946,,14.098001
16.0976,,14.098001
16.1006,,14.170001
16.1056,,14.02
16.1086,,14.257001
16.1136,,14.257001
16.1226,,14.298
16.1256,,13.93
16.1296,,14.196001
16.1326,,14.172001
16.1376,,14.172001
16.1378,3.8786,
16.1406,,14.172001
16.1456,,14.463
16.1496,,14.363001
16.1536,,14.162001
16.1576,,14.412001
16.1606,,14.788001
16.1656,,14.769001
16.1696,,14.775001
16.1726,,14.981001
16.1776,,14.802001
16.1806,,14.646001
16.1846,,14.426001
16.1886,,14.426001
16.1946,,14.526001
16.1976,,14.525001
16.2006,,14.411
16.2056,,14.411
16.2096,,14.602
16.2126,,14.500001
16.2176,,14.500001
16.2206,,14.642001
16.2256,,14.955001
16.2296,,14.501
16.2336,,14.656001
16.2376,,14.659
16.2406,,14.661
16.2456,,14.769001
16.2486,,14.81
16.2526,,15.061001
16.2566,,14.814001
16.2616,,14.7630005
16.2646,,14.906001
16.2686,,14.454
16.2736,,14.540001
16.2776,,14.540001
16.2806,,15.199
16.2856,,15.199
16.2896,,14.806001
16.2946,,14.767001
16.2976,,14.5130005
16.3006,,14.713
16.3056,,15.141001
16.3086,,14.473001
16.3136,,14.473001
16.3176,,14.632001
16.3206,,15.078001
16.3256,,14.954
16.3286,,14.514001
16.3336,,14.514001
16.3376,,15.127001
16.3377,3.8872,
16.3406,,15.127001
16.3456,,15.47
16.3486,,15.629001
16.3536,,15.647
16.3576,,16.339
16.3606,,16.339
16.3656,,17.069
16.3686,,17.442001
16.3736,,18.132
16.3776,,18.156
16.3806,,18.650002
16.3856,,19.331001
16.3896,,19.223001
16.3946,,19.501001
16.3976,,19.501001
16.4006,,20.261002
16.4056,,20.421001
16.4086,,21.320002
16.4136,,21.012001
16.4176,,20.991001
16.4206,,21.560001
16.4256,,21.758001
16.4296,,22.077002
16.4326,,22.066002
16.4376,,22.289001
16.4406,,23.523
16.4456,,23.523
16.4486,,23.95
16.4536,,25.337002
16.4576,,25.490002
16.4606,,26.178001
16.4656,,26.529001
16.4696,,26.935001
16.4726,,27.113
16.4776,,26.527
16.4806,,25.345001
16.4856,,24.27
16.4886,,23.176
16.4926,,23.176
16.4976,,22.519001
16.5006,,21.68
16.5056,,21.79
16.5086,,21.399
16.5126,,21.399
16.5176,,21.252
16.5206,,21.288
16.5246,,21.288
16.5286,,21.446001
16.5326,,21.697
16.5376,,21.869001
16.538,3.8869,
16.5406,,21.869001
16.5456,,22.178001
16.5496,,22.274
16.5526,,22.566002
16.5576,,22.794
16.5606,,23.387001
16.5656,,23.387001
16.5686,,23.892
16.5736,,24.269001
16.5776,,25.106
16.5816,,25.686
16.5856,,26.364
16.5886,,26.729002
16.5946,,26.803001
16.5976,,27.076002
16.6006,,26.972002
16.6046,,27.082
16.6096,,26.987001
16.6136,,26.987001
16.6176,,26.512001
16.6206,,26.232
16.6256,,25.726002
16.6286,,25.328001
16.6326,,24.631
16.6376,,24.590002
16.6406,,24.590002
16.6456,,24.638
16.6496,,24.399002
16.6526,,24.404001
16.6576,,24.483002
16.6606,,25.747002
16.6646,,26.439001
16.6686,,26.998001
16.6736,,26.998001
16.6776,,28.346
16.6806,,29.797
16.6856,,31.728
16.6896,,32.761
16.6926,,33.710003
16.6976,,34.442
16.7006,,34.86
16.7056,,35.037003
16.7086,,35.264
16.7126,,35.264
16.7176,,35.854
16.7206,,35.764
16.7256,,35.744003
16.7296,,35.744003
16.7336,,35.566
16.7376,3.867,
16.7376,,34.937
16.7406,,34.937
16.7456,,34.711002
16.7486,,34.847
16.7536,,35.116
16.7576,,35.393
16.7606,,36.227
16.7656,,37.223003
16.7696,,37.223003
16.7726,,38.803
16.7776,,41.012
16.7806,,43.421
16.7846,,45.38
16.7886,,47.711002
16.7946,,49.795002
16.7976,,51.136
16.8006,,52.534004
16.8056,,53.564003
16.8096,,53.558002
16.8136,,53.551003
16.8176,,51.388004
16.8206,,48.774002
16.8246,,46.444004
16.8296,,44.138
16.8326,,41.619003
16.8366,,41.619003
16.8406,,37.608
16.8456,,34.91
16.8496,,33.319
16.8526,,32.632
16.8576,,33.27
16.8606,,33.788002
16.8646,,34.581
16.8696,,36.583
16.8726,,36.583
16.8776,,38.178
16.8806,,40.566
16.8856,,42.844
16.8886,,45.151
16.8926,,46.539
16.8976,,47.635002
16.9006,,48.932003
16.9046,,49.724003
16.9096,,49.724003
16.9126,,49.724003
16.9176,,48.417004
16.9206,,47.443
16.9256,,45.928
16.9286,,45.928
16.9336,,44.332
16.9376,,41.978
16.9379,3.8608,
16.9406,,41.978
16.9456,,39.651
16.9496,,38.081
16.9526,,37.749
16.9576,,37.823
16.9606,,37.903004
16.9656,,38.897003
16.9686,,38.897003
16.9726,,42.025
16.9776,,44.442
16.9816,,44.442
16.9856,,47.791
16.9896,,53.438004
16.9926,,57.776
16.9986,,57.776
17.0006,,63.182003
17.0046,,69.198006
17.0086,,73.489006
17.0136,,76.949005
17.0176,,78.742004
17.0206,,78.59901
17.0246,,78.475006
17.0296,,78.574005
17.0326,,78.845
17.0376,,78.845
17.0406,,80.448006
17.0456,,81.98601
17.0486,,84.977005
17.0536,,88.081
17.0576,,89.59901
17.0606,,90.601006
17.0656,,93.943
17.0686,,94.226006
17.0726,,94.364006
17.0776,,94.364006
17.0806,,96.288
17.0846,,97.94301
17.0896,,101.272
17.0946,,105.965004
17.0976,,105.531006
17.1006,,102.44501
17.1046,,98.352005
17.1086,,98.352005
17.1126,,98.352005
17.1176,,83.844
17.1206,,85.901
17.1246,,89.415
17.1296,,94.08501
17.1326,,97.929
17.1376,3.7936,
17.1376,,97.929
17.1406,,97.929
17.1456,,98.839005
17.1496,,101.62601
17.1526,,105.421005
17.1576,,108.246
17.1606,,108.523
17.1646,,106.77701
17.1696,,105.203
17.1726,,105.203
17.1776,,104.073006
17.1806,,105.55501
17.1846,,108.50201
17.1886,,112.366005
17.1946,,114.55601
17.1976,,117.646
17.2006,,121.562004
17.2046,,124.76201
17.2096,,127.698006
17.2126,,129.43901
17.2176,,130.38501
17.2216,,129.524
17.2246,,129.524
17.2286,,130.966
17.2336,,131.55301
17.2376,,131.02101
17.2406,,127.26301
17.2456,,127.26301
17.2496,,125.090004
17.2526,,122.76
17.2576,,123.87601
17.2606,,129.531
17.2646,,131.651
17.2686,,131.651
17.2726,,135.002
17.2776,,135.002
17.2806,,135.72801
17.2856,,137.65001
17.2896,,139.63301
17.2926,,139.035
17.2976,,135.45201
17.3016,,134.724
17.3046,,134.43701
17.3086,,134.43701
17.3126,,134.43701
17.3176,,129.365
17.3206,,131.91101
17.3256,,129.891
17.3296,,125.577
17.3336,,125.11101
17.3376,,125.11101
17.3378,3.7448,
17.3406,,125.11101
17.3456,,116.34901
17.3496,,116.34901
17.3526,,118.8
17.3576,,124.33401
17.3606,,130.832
17.3656,,137.507
17.3686,,142.854
17.3726,,149.84201
17.3776,,150.783
17.3806,,146.606
17.3846,,142.143
17.3896,,142.143
17.3926,,140.446
17.3976,,140.53201
17.4006,,142.46301
17.4056,,144.744
17.4096,,147.335
17.4126,,150.013
17.4176,,153.79501
17.4206,,159.095
17.4246,,161.076
17.4321,,157.23701
17.4351,,151.029
17.4401,,145.48401
17.4431,,145.48401
17.4481,,139.02501
17.4521,,135.30301
17.4561,,133.625
17.4601,,138.164
17.4641,,144.86601
17.4681,,144.86601
17.4721,,150.01701
17.4751,,153.447
17.4801,,158.518
17.4831,,158.518
17.4881,,160.375
17.4911,,157.457
17.4971,,150.712
17.5001,,142.85901
17.5031,,138.13101
17.5081,,136.34601
17.5121,,140.24101
17.5151,,140.24101
17.5201,,147.237
17.5231,,141.41
17.5271,,110.367004
17.5311,,81.93201
17.5351,,54.093002
17.5379,3.7264,
17.5401,,54.093002
17.5431,,54.093002
17.5481,,-7.209
17.5521,,-38.426003
17.5551,,-44.652
17.5601,,-48.956
17.5631,,-52.652004
17.5681,,-52.652004
