time,ControlsOut.TS_current,CellVoltages.MinVoltage
156.5261,28.607002,
156.5301,28.539001,
156.5331,28.486002,
156.5381,28.406002,
156.5411,28.043001,
156.5451,28.043001,
156.5491,28.043001,
156.5541,28.625002,
156.5581,28.914001,
156.5611,28.914001,
156.5661,29.296001,
156.5701,28.907001,
156.5731,28.907001,
156.5778,,3.7042
156.5781,28.907001,
156.5821,29.454,
156.5861,29.076002,
156.5891,28.817001,
156.5941,28.817001,
156.5981,28.750002,
156.6011,28.834002,
156.6061,28.834002,
156.6101,28.963001,
156.6131,28.880001,
156.6181,29.199001,
156.6211,29.119001,
156.6261,29.413002,
156.6291,29.413002,
156.6341,29.122002,
156.6381,29.482002,
156.6421,29.405,
156.6461,29.094002,
156.6501,29.402002,
156.6531,29.376001,
156.6581,29.107002,
156.6611,29.131,
156.6661,29.468002,
156.6701,29.451002,
156.6741,29.335001,
156.6781,29.042002,
156.6811,28.931002,
156.6861,29.357002,
156.6901,29.357002,
156.6941,29.584002,
156.6981,29.438002,
156.7011,29.306002,
156.7061,29.506,
156.7101,29.595001,
156.7131,29.392002,
156.7181,29.381,
156.7211,29.381,
156.7261,29.474,
156.7301,29.919,
156.7341,30.063002,
156.7381,30.193,
156.7411,30.050001,
156.7451,30.050001,
156.7491,30.050001,
156.7531,29.736002,
156.7571,29.578001,
156.7611,29.380001,
156.7651,29.325,
156.7691,29.231,
156.7731,29.231,
156.7733,,3.6975
156.7781,29.231,
156.7811,29.585001,
156.7861,29.585001,
156.7901,29.392002,
156.7941,29.128002,
156.7981,29.645,
156.8011,29.693,
156.8051,30.186,
156.8091,30.198002,
156.8141,30.318,
156.8181,30.318,
156.8211,30.310001,
156.8261,30.482002,
156.8301,30.45,
156.8331,30.416002,
156.8381,30.413002,
156.8421,29.621002,
156.8461,29.747002,
156.8491,30.278002,
156.8541,29.998001,
156.8581,29.945002,
156.8611,29.945002,
156.8661,30.069002,
156.8701,29.79,
156.8741,30.150002,
156.8781,30.143002,
156.8811,30.090002,
156.8861,30.897001,
156.8891,31.381002,
156.8941,31.163002,
156.8981,30.816002,
156.9011,30.812002,
156.9061,30.623001,
156.9101,29.913002,
156.9141,29.923002,
156.9181,29.923002,
156.9221,29.988,
156.9261,29.994001,
156.9301,29.731,
156.9331,29.731,
156.9381,29.878002,
156.9411,30.335001,
156.9451,30.635002,
156.9491,30.635002,
156.9531,30.635002,
156.9581,30.868002,
156.9611,31.232002,
156.9661,31.457,
156.9701,31.305002,
156.973,,3.6953
156.9731,31.305002,
156.9781,31.305002,
156.9811,30.443,
156.9861,30.116001,
156.9901,30.116001,
156.9941,30.19,
156.9981,30.408,
157.0011,30.525002,
157.0061,29.898,
157.0101,30.392002,
157.0131,30.321001,
157.0181,30.318,
157.0211,30.568,
157.0261,30.510002,
157.0301,30.510002,
157.0341,30.076002,
157.0381,30.560001,
157.0421,30.587002,
157.0461,30.587002,
157.0501,30.985,
157.0531,30.477001,
157.0581,30.357002,
157.0611,29.964,
157.0661,29.354002,
157.0701,29.354002,
157.0741,28.739002,
157.0781,28.813002,
157.0811,28.382002,
157.0861,28.331001,
157.0901,28.413002,
157.0941,28.554,
157.0981,28.987001,
157.1011,29.212002,
157.1061,29.212002,
157.1101,29.060001,
157.1141,29.414001,
157.1181,28.979002,
157.1211,29.494001,
157.1261,29.743002,
157.1301,29.358002,
157.1341,28.932001,
157.1371,29.024002,
157.1411,29.238,
157.1451,29.238,
157.1491,28.975002,
157.1541,28.975002,
157.1581,28.975002,
157.1611,29.416002,
157.1661,29.350002,
157.1701,29.871002,
157.173,,3.6923
157.1731,29.871002,
157.1781,29.871002,
157.1811,30.133001,
157.1861,29.932001,
157.1901,30.288002,
157.1941,30.393002,
157.1981,30.399002,
157.2011,30.287,
157.2061,29.917002,
157.2101,30.330002,
157.2141,30.330002,
157.2181,29.835001,
157.2211,29.806002,
157.2261,29.979002,
157.2301,30.008001,
157.2331,30.326002,
157.2381,30.720001,
157.2411,31.186,
157.2461,31.409002,
157.2501,31.409002,
157.2541,31.362001,
157.2581,32.292,
157.2611,32.557003,
157.2661,32.646,
157.2712,32.718002,
157.2742,32.549,
157.2792,32.549,
157.2832,32.262,
157.2872,32.194,
157.2902,31.996002,
157.2952,32.474003,
157.2992,32.347,
157.3022,32.347,
157.3072,32.888,
157.3112,33.189003,
157.3142,32.634003,
157.3192,33.056,
157.3232,33.02,
157.3272,33.02,
157.3312,33.100002,
157.3352,33.100002,
157.3392,33.799,
157.3422,33.191,
157.3462,33.012,
157.3512,33.012,
157.3542,32.710003,
157.3582,32.661003,
157.3622,32.876003,
157.3672,33.082,
157.3702,33.129,
157.3732,,3.6942
157.3742,33.129,
157.3792,33.129,
157.3822,33.345,
157.3872,33.892002,
157.3912,34.320004,
157.3952,34.565002,
157.3992,35.469,
157.4022,35.559002,
157.4072,35.559002,
157.4112,35.302002,
157.4142,35.136,
157.4192,35.394,
157.4222,34.913002,
157.4272,34.93,
157.4312,34.780003,
157.4342,35.299,
157.4392,35.101,
157.4422,35.251003,
157.4472,35.251003,
157.4512,35.744003,
157.4542,35.358,
157.4592,35.787003,
157.4622,36.334003,
157.4672,36.004,
157.4712,36.055,
157.4752,36.342003,
157.4792,36.342003,
157.4822,36.594,
157.4872,36.047,
157.4912,35.979,
157.4952,36.034,
157.4992,35.585003,
157.5022,35.517002,
157.5072,35.261,
157.5112,35.495003,
157.5152,35.603,
157.5192,34.874,
157.5222,35.053,
157.5272,35.658,
157.5312,35.803,
157.5342,35.760002,
157.5392,35.823,
157.5432,36.016003,
157.5472,36.016003,
157.5502,36.016003,
157.5552,36.016003,
157.5592,35.197002,
157.5622,35.455,
157.5672,35.552002,
157.5712,35.648003,
157.5729,,3.6863
157.5742,35.648003,
157.5792,35.648003,
157.5832,36.098003,
157.5872,35.629,
157.5902,36.18,
157.5952,36.18,
157.5992,37.25,
157.6022,37.25,
157.6072,37.466003,
157.6112,37.833,
157.6142,37.834003,
157.6192,37.899002,
157.6222,37.746002,
157.6272,37.623,
157.6312,38.092003,
157.6352,38.092003,
157.6392,37.539,
157.6432,37.95,
157.6472,37.88,
157.6512,38.093002,
157.6552,38.281002,
157.6592,38.254,
157.6622,38.858,
157.6672,39.156002,
157.6712,39.567,
157.6742,40.014004,
157.6792,40.118,
157.6832,40.118,
157.6872,40.287003,
157.6912,40.050003,
157.6952,40.050003,
157.6992,40.031002,
157.7022,39.641003,
157.7072,40.546,
157.7112,40.784,
157.7142,40.13,
157.7192,40.341003,
157.7222,40.796,
157.7272,41.541,
157.7312,41.541,
157.7352,41.835003,
157.7392,41.763,
157.7432,42.525,
157.7472,43.426003,
157.7512,43.426003,
157.7542,44.758003,
157.7592,45.029003,
157.7622,45.835003,
157.7672,45.809002,
157.7712,45.494003,
157.7732,,3.6838
157.7752,45.996002,
157.7792,45.996002,
157.7832,46.224003,
157.7872,46.379,
157.7912,46.100002,
157.7952,46.523003,
157.7992,46.657,
157.8022,46.667004,
157.8072,46.667004,
157.8112,47.157,
157.8152,47.250004,
157.8192,48.235,
157.8222,47.56,
157.8272,47.621002,
157.8312,47.986004,
157.8342,47.792004,
157.8392,48.454002,
157.8432,47.569004,
157.8472,47.636,
157.8502,48.795002,
157.8552,48.751003,
157.8592,48.751003,
157.8622,49.466003,
157.8672,50.028004,
157.8712,51.074,
157.8742,51.964,
157.8792,51.872,
157.8822,51.7,
157.8872,51.660004,
157.8912,51.660004,
157.8952,51.907,
157.8992,51.575,
157.9022,51.206,
157.9072,51.070004,
157.9112,49.598003,
157.9152,48.675003,
157.9192,46.467003,
157.9222,43.635002,
157.9272,39.462,
157.9312,39.462,
157.9342,34.799,
157.9392,27.45,
157.9422,20.281,
157.9472,20.281,
157.9512,20.281,
157.9552,14.392001,
157.9592,2.467,
157.9632,-0.41400003,
157.9672,-3.177,
157.9712,-7.577,
157.9728,,3.6633
157.9742,-7.577,
157.9792,-7.577,
157.9822,-15.349001,
157.9872,-17.547,
157.9912,-20.958,
157.9952,-23.670002,
157.9992,-27.114002,
158.0022,-28.325,
158.0072,-30.900002,
158.0112,-32.568,
158.0142,-32.568,
158.0192,-33.598003,
158.0232,-35.420002,
158.0272,-36.876003,
158.0312,-38.761,
158.0352,-40.283,
158.0392,-41.502003,
158.0422,-42.355003,
158.0472,-42.196003,
158.0512,-43.266003,
158.0542,-44.751003,
158.0592,-45.831,
158.0622,-46.640003,
158.0672,-47.179,
158.0702,-48.086002,
158.0752,-48.958004,
158.0792,-49.095,
158.0822,-48.749,
158.0872,-48.887,
158.0912,-48.887,
158.0952,-48.379,
158.0992,-49.364002,
158.1022,-49.616,
158.1072,-50.033,
158.1112,-49.83,
158.1152,-49.363003,
158.1192,-49.803,
158.1222,-49.365,
158.1272,-48.558002,
158.1312,-49.169003,
158.1342,-49.181004,
158.1392,-49.181004,
158.1432,-49.006,
158.1472,-48.660004,
158.1512,-48.660004,
158.1542,-48.463,
158.1592,-48.155003,
158.1622,-48.112003,
158.1672,-47.736004,
158.1712,-47.596,
158.1729,,3.7353
158.1742,-47.596,
158.1792,-47.596,
158.1832,-47.827003,
158.1872,-47.329002,
158.1912,-47.189003,
158.1952,-47.384003,
158.1992,-47.093002,
158.2022,-46.879,
158.2072,-46.547,
158.2112,-46.547,
158.2152,-46.965004,
158.2192,-46.705,
158.2222,-46.472004,
158.2272,-46.837,
158.2312,-46.143,
158.2342,-46.106003,
158.2392,-46.121002,
158.2432,-45.796,
158.2472,-45.515003,
158.2502,-45.690002,
158.2552,-45.419003,
158.2592,-45.251003,
158.2622,-45.251003,
158.2672,-45.301003,
158.2704,-45.149002,
158.2734,-45.297,
158.2784,-45.245003,
158.2824,-45.058002,
158.2864,-45.061,
158.2904,-44.335003,
158.2944,-44.396004,
158.2984,-44.396004,
158.3024,-44.227,
158.3064,-44.123,
158.3104,-44.123,
158.3134,-42.875004,
158.3184,-43.377003,
158.3214,-43.377003,
158.3264,-43.851,
158.3304,-43.368004,
158.3344,-43.746002,
158.3384,-43.315002,
158.3424,-42.466003,
158.3464,-42.466003,
158.3504,-42.466003,
158.3544,-41.479,
158.3584,-41.618004,
158.3624,-41.618004,
158.3664,-41.196003,
158.3704,-41.003002,
158.3732,,3.8267
158.3734,-40.805,
158.3784,-40.805,
158.3824,-40.792004,
158.3864,-40.983,
158.3904,-40.567,
158.3944,-39.74,
158.3994,-39.746002,
158.4024,-39.163002,
158.4064,-38.117,
158.4104,-37.512,
158.4154,-37.512,
158.4184,-36.224003,
158.4214,-35.831,
158.4264,-34.771,
158.4314,-34.386,
158.4334,-33.501003,
158.4384,-33.379,
158.4424,-33.551003,
158.4474,-33.369003,
158.4504,-33.176003,
158.4534,-33.176003,
158.4584,-32.443,
158.4634,-32.138,
158.4664,-31.942001,
158.4704,-32.056,
158.4744,-31.838001,
158.4784,-31.737001,
158.4824,-31.773,
158.4864,-31.390001,
158.4904,-31.133001,
158.4944,-31.137001,
158.4984,-31.379002,
158.5024,-31.436,
158.5064,-31.436,
158.5094,-31.222002,
158.5134,-31.03,
158.5184,-31.286001,
158.5214,-31.425001,
158.5264,-31.117,
158.5304,-30.820002,
158.5334,-30.561,
158.5384,-30.416002,
158.5424,-30.525002,
158.5464,-30.525002,
158.5504,-30.525002,
158.5544,-30.635002,
158.5584,-30.635002,
158.5614,-30.033,
158.5664,-30.045002,
158.5704,-30.163002,
158.573,,3.8188
158.5744,-29.964,
158.5784,-29.964,
158.5824,-29.717001,
158.5864,-29.934002,
158.5904,-29.559002,
158.5944,-29.504002,
158.5984,-29.627,
158.6014,-29.390001,
158.6064,-29.542002,
158.6104,-28.474,
158.6144,-27.650002,
158.6184,-27.406002,
158.6224,-27.406002,
158.6264,-26.493002,
158.6304,-25.076002,
158.6334,-22.765001,
158.6384,-22.765001,
158.6424,-19.428001,
158.6464,-16.02,
158.6504,-15.6710005,
158.6544,-13.561001,
158.6584,-9.094001,
158.6614,-8.168,
158.6664,-3.976,
158.6704,-1.8650001,
158.6734,-0.78000003,
158.6784,0.079,
158.6824,-0.79700005,
158.6864,-0.79700005,
158.6904,-0.47800002,
158.6944,-0.11800001,
158.6984,-0.065000005,
158.7024,0.008,
158.7064,0.018000001,
158.7104,0.051000003,
158.7134,0.027,
158.7184,-0.018000001,
158.7214,-0.065000005,
158.7264,-0.051000003,
158.7294,0.013,
158.7344,0.095000006,
158.7384,0.065000005,
158.7424,-0.0,
158.7464,-0.0,
158.7504,-0.0,
158.7534,-0.080000006,
158.7584,-0.094000004,
158.7614,0.126,
158.7664,0.071,
158.7694,0.108,
158.773,,3.8018
158.7734,0.108,
158.7784,0.108,
158.7814,0.023000002,
158.7864,-0.018000001,
158.7904,-0.030000001,
158.7944,0.093,
158.7984,0.12100001,
158.8014,0.094000004,
158.8064,-0.024,
158.8094,-0.07,
158.8134,0.041,
158.8184,-0.033,
158.8214,-0.033,
158.8264,0.10300001,
158.8304,0.072000004,
158.8334,0.052,
158.8384,0.003,
158.8424,0.019000001,
158.8464,-0.030000001,
158.8504,0.063,
158.8544,0.041,
158.8584,0.061000004,
158.8614,0.07300001,
158.8664,0.018000001,
158.8704,0.031000001,
158.8734,-0.029000001,
158.8784,0.093,
158.8824,0.093,
158.8864,0.082,
158.8904,0.049000002,
158.8944,0.060000002,
158.8984,-0.025,
158.9014,0.027,
158.9064,0.030000001,
158.9104,-0.055000003,
158.9134,0.15300001,
158.9184,0.116000004,
158.9214,0.012,
158.9264,0.034,
158.9304,0.034,
158.9334,0.030000001,
158.9384,0.025,
158.9414,0.059000004,
158.9454,0.059000004,
158.9494,0.059000004,
158.9534,0.095000006,
158.9584,0.023000002,
158.9614,0.054,
158.9664,0.051000003,
158.9704,0.14600001,
158.9728,,3.7508
158.9734,0.14600001,
158.9784,0.14600001,
158.9824,0.84000003,
158.9864,1.0940001,
158.9904,1.0940001,
158.9944,1.205,
158.9984,1.2390001,
159.0014,1.4950001,
159.0064,1.7090001,
159.0104,1.9380001,
159.0134,2.0400002,
159.0184,2.148,
159.0224,2.279,
159.0264,2.4290001,
159.0304,2.4290001,
159.0334,2.8470001,
159.0384,2.8490002,
159.0424,2.753,
159.0464,2.753,
159.0504,2.9120002,
159.0534,2.9380002,
159.0584,3.5270002,
159.0624,3.7710001,
159.0664,3.992,
159.0704,4.2060003,
159.0744,4.2060003,
159.0784,4.504,
159.0814,4.94,
159.0864,5.201,
159.0904,5.4620004,
159.0944,5.504,
159.0984,5.504,
159.1024,5.8,
159.1064,5.701,
159.1104,5.6210003,
159.1134,5.471,
159.1184,5.3780003,
159.1214,5.353,
159.1264,5.353,
159.1304,5.5260005,
159.1344,5.5020003,
159.1384,5.6740003,
159.1424,5.6860003,
159.1454,5.7130003,
159.1504,5.7130003,
159.1544,5.7460003,
159.1584,5.675,
159.1614,5.9,
159.1664,5.8230004,
159.1704,6.353,
159.1728,,3.7506
159.1734,6.7380004,
159.1784,6.7380004,
159.1824,8.173,
159.1864,8.806001,
159.1904,9.591001,
159.1944,10.0,
159.1984,10.361,
159.2014,10.545,
159.2064,10.545,
159.2104,11.082001,
159.2134,10.929001,
159.2184,10.783001,
159.2224,10.683001,
159.2264,10.743001,
159.2304,10.842001,
159.2334,10.566001,
159.2384,10.592001,
159.2424,10.394,
159.2461,10.201,
159.2501,10.425,
159.2541,10.162001,
159.2581,10.147,
159.2621,10.147,
159.2661,9.971001,
159.2701,10.076,
159.2731,10.036,
159.2781,9.990001,
159.2821,10.107,
159.2861,10.613001,
159.2901,10.633,
159.2941,10.745001,
159.2981,11.089001,
159.3011,11.38,
159.3061,11.6,
159.3141,12.172001,
159.3181,12.872001,
159.3221,13.157001,
159.3261,13.157001,
159.3301,13.823001,
159.3331,14.778001,
159.3381,15.283001,
159.3421,15.747001,
159.3451,15.747001,
159.3501,15.747001,
159.3531,16.563002,
159.3581,16.638,
159.3611,16.513,
159.3661,16.401001,
159.3701,16.689001,
159.3727,,3.7408
159.3731,16.689001,
159.3781,16.689001,
159.3821,16.599,
159.3861,16.326,
159.3901,16.229,
159.3941,16.12,
159.3981,16.222,
159.4021,16.469,
159.4061,16.469,
159.4101,16.465,
159.4141,16.460001,
159.4181,16.278,
159.4211,16.251001,
159.4261,16.161001,
159.4301,15.967001,
159.4341,15.719001,
159.4381,15.573001,
159.4421,15.573001,
159.4461,15.019001,
159.4501,14.750001,
159.4531,14.253,
159.4581,14.241001,
159.4611,14.235001,
159.4661,13.882001,
159.4701,13.986001,
159.4741,13.986001,
159.4781,13.994,
159.4821,14.246,
159.4861,14.101001,
159.4901,14.344001,
159.4941,14.333001,
159.4981,14.563001,
159.5021,14.530001,
159.5061,14.4800005,
159.5101,14.476001,
159.5141,14.405001,
159.5181,14.435,
159.5211,14.351001,
159.5261,14.351001,
159.5301,14.637001,
159.5331,14.645,
159.5381,14.710001,
159.5421,14.6,
159.5461,14.6,
159.5501,14.6,
159.5541,14.627001,
159.5581,14.809001,
159.5611,14.809001,
159.5661,14.839001,
159.5701,14.657001,
159.5731,14.819,
159.5731,,3.7231
159.5781,14.819,
159.5981,14.581,
159.6011,14.481001,
159.6061,14.713,
159.6101,14.790001,
159.6141,14.758,
159.6181,14.587001,
159.6211,14.490001,
159.6261,14.456,
159.6301,14.76,
159.6331,14.6970005,
159.6381,14.613001,
159.6411,14.883,
159.6461,14.816001,
159.6501,14.816001,
159.6541,14.681001,
159.6581,14.619,
159.6621,14.619,
159.6661,14.498001,
159.6701,14.500001,
159.6731,14.135,
159.6781,14.238001,
159.6821,14.368001,
159.6861,14.360001,
159.6901,14.432001,
159.6941,14.428,
159.6981,14.283001,
159.7011,14.283001,
159.7061,14.337001,
159.7101,14.508,
159.7131,14.622001,
159.7181,14.556001,
159.7221,14.351001,
159.7261,14.5720005,
159.7301,14.646001,
159.7341,14.646001,
159.7381,14.314001,
159.7421,14.490001,
159.7451,14.416,
159.7491,14.416,
159.7531,14.462001,
159.7581,14.319,
159.7621,14.319,
159.7661,14.373001,
159.7701,14.474001,
159.7729,,3.7246
159.7731,14.474001,
159.7781,14.474001,
159.7811,14.552001,
159.7861,14.552001,
159.7901,14.316001,
159.7941,13.998001,
159.7981,13.553,
159.8021,13.133,
159.8051,13.088,
159.8101,12.223001,
159.8141,12.121,
159.8181,11.441001,
159.8211,11.017,
159.8261,10.425,
159.8301,10.425,
159.8331,9.803,
159.8381,9.029,
159.8421,8.455001,
159.8451,7.6170006,
159.8501,7.6210003,
159.8531,7.5280004,
159.8581,7.3910003,
159.8611,6.952,
159.8661,6.821,
159.8701,7.0800004,
159.8741,6.5540004,
159.8781,7.0200005,
159.8811,6.729,
159.8861,7.0000005,
159.8901,7.406,
159.8941,7.6610003,
159.8981,8.537001,
159.9021,8.537001,
159.9061,9.266001,
159.9101,10.199,
159.9131,10.841001,
159.9181,10.868001,
159.9211,10.874001,
159.9261,10.821,
159.9301,10.821,
159.9351,10.635,
159.9381,10.757001,
159.9411,10.913,
159.9451,10.913,
159.9501,10.913,
159.9531,11.285001,
159.9581,11.3,
159.9611,11.247001,
159.9671,11.487,
159.9701,11.446,
159.9728,,3.7235
159.9731,11.446,
159.9781,11.446,
159.9831,11.466001,
159.9851,11.250001,
159.9901,11.2630005,
159.9941,11.525001,
159.9991,11.453,
160.0011,11.342001,
160.0061,11.365001,
160.0101,11.606001,
160.0131,11.642,
160.0181,11.876,
160.0221,11.847,
160.0261,11.847,
160.0301,11.820001,
160.0331,11.837001,
160.0381,11.965,
160.0421,12.025001,
160.0461,12.318001,
160.0501,12.690001,
160.0531,13.096001,
160.0571,13.820001,
160.0621,13.820001,
160.0651,14.231001,
160.0701,15.255001,
160.0731,16.548,
160.0781,17.463001,
160.0811,19.095001,
160.0861,20.338001,
160.0901,21.401001,
160.0941,21.401001,
160.0981,21.825,
160.1021,22.466002,
160.1061,22.291,
160.1101,22.382002,
160.1131,21.485,
160.1181,21.289001,
160.1211,20.659,
160.1251,20.596,
160.1301,20.594002,
160.1331,20.594002,
160.1381,20.484001,
160.1411,20.369001,
160.1451,20.369001,
160.1491,20.369001,
160.1531,20.26,
160.1581,20.26,
160.1611,20.659,
160.1661,20.903002,
160.1701,20.469002,
160.1731,20.393002,
160.1731,,3.7297
160.1781,20.393002,
160.1821,20.158,
160.1851,19.902,
160.1901,18.815,
160.1941,18.815,
160.1981,18.517,
160.2021,17.688002,
160.2061,17.622002,
160.2101,16.650002,
160.2131,16.425001,
160.2181,16.288,
160.2211,16.376001,
160.2261,16.489,
160.2301,16.489,
160.2331,16.472,
160.2381,16.318,
160.2421,16.894001,
160.2461,17.169,
160.2501,17.460001,
160.2531,17.256,
160.2581,17.254002,
160.2611,17.518002,
160.2661,17.691,
160.27,17.597,
160.273,17.588001,
160.278,17.671001,
160.282,18.083,
160.286,17.691,
160.29,17.918001,
160.294,17.718,
160.298,17.79,
160.301,17.821001,
160.306,17.821001,
160.31,17.727001,
160.313,17.718,
160.318,17.667002,
160.321,17.729,
160.326,17.685001,
160.33,17.864,
160.333,17.547,
160.338,17.547,
160.342,17.699001,
160.345,17.977001,
160.349,17.977001,
160.353,17.642,
160.358,17.599,
160.362,17.599,
160.366,17.078001,
160.37,17.188002,
160.3728,,3.7155
160.373,17.138,
160.378,17.138,
160.382,16.820002,
160.386,16.694,
160.39,16.475,
160.394,15.863001,
160.398,15.488001,
160.401,15.315001,
160.406,15.315001,
160.41,14.501,
160.413,13.712001,
160.418,13.411,
160.421,13.584001,
160.426,13.407001,
160.43,13.397,
160.433,13.397,
160.438,13.181001,
160.441,13.2630005,
160.446,13.1380005,
160.45,12.946001,
160.453,12.705001,
160.458,12.705001,
160.462,12.238001,
160.466,11.887001,
160.47,11.137,
160.473,10.825001,
160.478,10.26,
160.481,10.114,
160.486,9.945001,
160.49,9.961,
160.494,9.857,
160.498,10.106001,
160.502,10.408001,
160.506,10.408001,
160.51,11.129001,
160.513,11.548,
160.518,11.742001,
160.521,12.274,
160.526,12.330001,
160.53,12.404,
160.533,12.170001,
160.538,12.228001,
160.542,11.774,
160.545,11.774,
160.549,11.774,
160.553,11.666,
160.558,11.316001,
160.561,10.8220005,
160.566,10.626,
160.57,10.351001,
160.573,10.351001,
160.5736,,3.7177
160.578,10.351001,
160.582,10.473001,
160.585,10.473001,
160.59,10.440001,
160.594,11.086,
160.598,11.2560005,
160.601,11.813001,
160.606,12.142,
160.61,12.142,
160.613,12.579,
160.618,12.790001,
160.621,13.057,
160.625,13.542001,
160.63,13.39,
160.633,13.39,
160.638,13.335001,
160.642,13.840001,
160.646,13.602,
160.65,13.64,
160.653,13.8,
160.658,13.776001,
160.661,13.926001,
160.666,13.953001,
160.67,13.953001,
160.673,13.817,
160.678,14.183001,
160.682,14.001,
160.686,14.198001,
160.689,14.741001,
160.694,14.851001,
160.698,15.682001,
160.701,16.655,
160.705,16.855001,
160.71,16.855001,
160.713,17.875,
160.718,19.536001,
160.722,19.536001,
160.725,20.596,
160.73,20.956001,
160.733,21.705002,
160.738,22.11,
160.741,22.767,
160.745,22.767,
160.749,22.767,
160.753,23.025002,
160.758,23.182001,
160.761,23.909,
160.766,23.909,
160.77,23.788002,
160.7728,,3.7287
160.773,24.198002,
160.778,24.198002,
160.781,25.718,
160.786,26.741001,
160.789,27.728,
160.794,29.506,
160.798,31.721,
160.801,32.883003,
160.805,34.893,
160.809,36.465,
160.813,38.112003,
160.817,38.112003,
160.821,39.815002,
160.826,40.544003,
160.83,40.911003,
160.833,40.993004,
160.838,40.661003,
160.842,40.099003,
160.846,39.449,
160.85,39.449,
160.854,38.54,
160.857,38.428,
160.861,38.371002,
160.866,38.397003,
160.87,38.398003,
160.873,38.267002,
160.878,38.118,
160.882,38.035004,
160.886,38.035004,
160.89,38.550003,
160.894,38.551003,
160.898,38.266003,
160.901,38.171,
160.906,38.308002,
160.91,37.77,
160.913,36.874,
160.918,36.129,
160.921,35.918003,
160.926,35.496002,
160.93,34.934002,
160.933,35.335003,
160.938,35.335003,
160.942,35.777,
160.945,35.793003,
160.949,35.793003,
160.953,36.762,
160.958,36.983,
160.961,37.146,
160.965,37.345,
160.97,36.996002,
160.973,36.996002,
160.9736,,3.709
160.978,36.996002,
160.982,36.759003,
160.985,36.349003,
160.99,36.41,
160.994,36.763,
160.998,36.524002,
161.001,36.514,
161.006,36.667004,
161.01,36.376003,
161.013,36.300003,
161.018,36.300003,
161.022,36.865,
161.025,37.006,
161.03,37.011,
161.033,37.054,
161.038,37.172,
161.041,37.269,
161.046,37.349003,
161.05,37.349003,
161.053,37.171,
161.058,37.589,
161.062,38.071003,
161.066,38.042004,
161.07,38.262,
161.073,38.387,
161.078,38.468002,
161.081,38.724003,
161.086,39.385002,
161.09,39.715,
161.094,39.785004,
161.098,40.605003,
161.102,40.605003,
161.105,41.209003,
161.11,41.431004,
161.113,42.2,
161.118,42.952003,
161.121,42.952003,
161.126,43.838,
161.13,44.833004,
161.133,46.061,
161.138,46.386,
161.142,46.898003,
161.145,46.898003,
161.149,46.898003,
161.153,48.640003,
161.158,49.352,
161.161,49.885002,
161.166,50.605003,
161.17,51.72,
161.173,51.72,
161.1733,,3.6833
161.178,51.72,
161.182,52.804,
161.186,54.843002,
161.19,55.523003,
161.194,56.901,
161.198,58.238003,
161.202,59.244003,
161.205,60.381004,
161.21,61.282,
161.213,62.122,
161.218,63.235004,
161.221,63.235004,
161.226,64.573006,
161.23,65.389,
161.233,65.389,
161.238,65.32101,
161.242,66.028,
161.245,66.028,
161.25,65.922005,
161.253,66.256004,
161.258,65.703,
161.261,65.851006,
161.266,66.146,
161.27,66.533005,
161.273,66.598,
161.2782,66.598,
161.2822,66.773,
161.2862,67.28001,
161.2902,67.814,
161.2942,67.812004,
161.2982,68.47,
161.3022,68.188,
161.3062,68.177,
161.3102,68.233,
161.3132,68.522,
161.3182,68.525,
161.3222,68.625,
161.3262,68.625,
161.3302,68.380005,
161.3342,68.646,
161.3382,68.831,
161.3432,69.264,
161.3452,69.64001,
161.3492,69.64001,
161.3532,69.867004,
161.3582,69.853004,
161.3612,69.979004,
161.3662,70.644005,
161.3702,70.461006,
161.3737,,3.6621
161.3742,70.461006,
161.3782,70.461006,
161.3812,70.528,
161.3852,70.245,
161.3902,70.517006,
161.3942,70.517006,
161.3982,70.80801,
161.4012,70.525,
161.4052,70.166,
161.4102,70.246,
161.4132,70.75201,
161.4182,70.688,
161.4222,70.688,
161.4262,71.409004,
161.4302,72.046005,
161.4332,72.100006,
161.4382,72.19,
161.4422,72.19,
161.4462,72.542,
161.4502,72.57201,
161.4532,72.496,
161.4582,72.439,
161.4622,72.453,
161.4652,72.231,
161.4702,72.231,
161.4732,71.86,
161.4782,71.79301,
161.4822,71.79301,
161.4862,72.156006,
161.4902,72.828,
161.4942,73.313,
161.4982,73.399,
161.5022,73.630005,
161.5052,73.36301,
161.5102,73.591,
161.5132,73.37601,
161.5182,73.546005,
161.5212,73.546005,
161.5262,73.33401,
161.5302,73.313,
161.5332,73.08,
161.5382,72.64001,
161.5422,72.36,
161.5452,72.143005,
161.5492,72.143005,
161.5532,72.565,
161.5582,72.104004,
161.5612,72.59901,
161.5652,72.59901,
161.5702,72.284004,
161.5732,72.71001,
161.5735,,3.6242
161.5782,72.71001,
161.5822,72.677,
161.5852,72.843,
161.5902,71.942,
161.5942,71.942,
161.5982,70.950005,
161.6012,69.22,
161.6062,65.407005,
161.6102,62.038002,
161.6132,62.038002,
161.6182,58.000004,
161.6212,53.49,
161.6252,49.834003,
161.6302,45.308002,
161.6332,41.577003,
161.6382,41.577003,
161.6422,37.059002,
161.6462,33.2,
161.6502,28.130001,
161.6532,25.026001,
161.6582,21.408,
161.6612,17.314001,
161.6652,13.586,
161.6702,9.871,
161.6732,4.748,
161.6782,4.748,
161.6822,0.328,
161.6852,-0.37300003,
